ticket_id,client_id,created_at,channel,product_module,plan,priority,status,resolution_time_hours,reopened,escalated,comment_text,true_root_cause
TCK-0015027,CLT-000970,2024-01-03T17:24:31,chat,tax_vat,starter,high,resolved,67.09,False,False,"Le montant TTC ne colle pas, la TVA semble mal appliquée.",VAT_CALCULATION_BUG
TCK-0011651,CLT-002209,2024-01-03T17:26:24,email,billing_core,pro,high,resolved,84.31,False,False,"La facture de novembre manque, je ne peux pas la télécharger.",MISSING_INVOICE
TCK-0005821,CLT-001881,2024-01-03T17:40:15,email,tax_vat,starter,low,resolved,9.76,False,False,"Le montant TTC ne colle pas, la TVA semble mal appliquée.",VAT_CALCULATION_BUG
TCK-0011097,CLT-002249,2024-01-03T18:30:42,email,tax_vat,pro,high,resolved,33.29,False,True,"Le montant TTC ne colle pas, la TVA semble mal appliquée.",VAT_CALCULATION_BUG
TCK-0007753,CLT-001746,2024-01-03T18:55:19,chat,billing_core,pro,high,resolved,59.97,False,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0000234,CLT-001193,2024-01-03T19:28:16,web,billing_core,pro,medium,resolved,13.0,False,False,"J'ai deux factures pour la même période, c'est normal ?",DUPLICATE_INVOICE
TCK-0019105,CLT-002265,2024-01-03T20:33:38,email,billing_core,enterprise,medium,open,13.0,False,True,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0014891,CLT-000513,2024-01-03T20:41:10,chat,billing_core,pro,medium,resolved,12.75,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier ?",BILLING_AMOUNT_INCORRECT
TCK-0019504,CLT-001464,2024-01-03T20:50:04,email,billing_core,starter,low,resolved,11.34,False,False,L'application est très lente depuis quelques heures.,APP_SLOWNESS
TCK-0019964,CLT-001462,2024-01-03T21:17:19,chat,tax_vat,starter,medium,resolved,20.01,False,False,"Le montant TTC ne colle pas, la TVA semble mal appliquée.",VAT_CALCULATION_BUG
TCK-0009821,CLT-001724,2024-01-03T22:02:48,email,billing_core,starter,medium,resolved,27.12,False,False,"On a des erreurs 500, l'outil ne répond plus.",INFRA_INCIDENT
TCK-0012089,CLT-002481,2024-01-03T22:32:18,chat,billing_core,starter,low,resolved,11.13,False,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0008183,CLT-002050,2024-01-03T23:31:10,web,tax_vat,enterprise,medium,resolved,28.77,False,False,On dirait que le taux de TVA est incorrect sur certaines factures.,VAT_CALCULATION_BUG
TCK-0016997,CLT-001221,2024-01-03T23:33:34,chat,reporting,pro,high,resolved,108.37,False,True,Le reporting ne correspond pas à nos exxports.,REPORT_DATA_INCORRECT
TCK-0018574,CLT-001996,2024-01-03T23:35:26,chat,billing_core,pro,low,resolved,6.91,False,False,"La facture de janvier manque, je ne peux pas la télécharger.",MISSING_INVOICE
TCK-0017824,CLT-000446,2024-01-03T23:45:40,chat,billing_core,pro,medium,resolved,18.57,False,False,La clôture mensuelle échoue avec un message d'erreur.,MONTH_END_CLOSING_ISSUE
TCK-0016998,CLT-000764,2024-01-03T23:46:44,chat,billing_core,pro,medium,resolved,52.22,False,False,"J'ai deux factures pour la même période, c'est normal ?",DUPLICATE_INVOICE
TCK-0012946,CLT-002247,2024-01-03T23:49:23,chat,subscriptions,starter,medium,resolved,27.29,False,False,Le changement de plan n'est pas pris en compte.,SUBSCRIPTION_CONFIG_ERROR
TCK-0008431,CLT-000532,2024-01-03T23:59:03,email,subscriptions,pro,medium,resolved,12.27,False,False,"Je suis perdu sur le paramétrage, pouvez-vous m'aider ?",FEATURE_MISUNDERSTANDING
TCK-0005017,CLT-001318,2024-01-04T00:23:43,chat,billing_core,pro,low,resolved,2.09,False,False,La promotion/remise ne s'applique pas comme avant.,DISCOUNT_RULES_ISSUE
TCK-0014923,CLT-000306,2024-01-04T01:42:29,chat,tax_vat,pro,low,open,9.42,False,False,"Le montant TTC ne colle pas, la TVA semble mal appliquée.",VAT_CALCULATION_BUG
TCK-0019849,CLT-001284,2024-01-04T01:57:42,chat,billing_core,enterprise,high,resolved,39.77,False,False,"J'ai deux factures pour la même période, c'est normal ?.",DUPLICATE_INVOICE
TCK-0006636,CLT-001841,2024-01-04T02:01:00,email,billing_core,pro,low,resolved,4.93,False,False,Les remises ne semblent plus s'appliquer sur nos factures.,DISCOUNT_RULES_ISSUE
TCK-0019208,CLT-000676,2024-01-04T02:09:57,email,billing_core,pro,medium,resolved,14.92,False,False,La promotion/remise ne s'applique pas comme avant.,DISCOUNT_RULES_ISSUE
TCK-0011003,CLT-000328,2024-01-04T02:10:13,web,tax_vat,starter,high,resolved,111.53,False,True,"Le total TTC est bizarre, on dirait un souci de taxes.",VAT_CALCULATION_BUG
TCK-0003208,CLT-001149,2024-01-04T02:47:48,web,billing_core,pro,low,resolved,9.09,False,True,Les factures mettent un temps anormal à apparaître.,INVOICE_GENERATION_DELAY
TCK-0001327,CLT-000407,2024-01-04T02:50:09,web,billing_core,pro,high,resolved,25.01,False,False,Le montant de la facture ne correspond pas à ce qui était prévu.,BILLING_AMOUNT_INCORRECT
TCK-0001017,CLT-001496,2024-01-04T03:57:35,chat,subscriptions,pro,low,resolved,4.33,False,False,Je ne comprends pas comment aciver cette fonctionnalité.,FEATURE_MISUNDERSTANDING
TCK-0006879,CLT-000045,2024-01-04T05:58:33,chat,tax_vat,pro,medium,resolved,24.78,False,False,La TVA sur la facture ne correspond pas au taux paramétré.,VAT_CALCULATION_BUG
TCK-0016052,CLT-001634,2024-01-04T06:06:18,chat,billing_core,pro,high,resolved,37.0,False,True,La promotion/remise ne s'applique pas come avant.,DISCOUNT_RULES_ISSUE
TCK-0016240,CLT-001070,2024-01-04T06:20:08,email,billing_core,pro,low,resolved,6.34,False,False,Le montant de la facture ne correspond pas à ce qui était prévu.,BILLING_AMOUNT_INCORRECT
TCK-0015845,CLT-001193,2024-01-04T06:54:55,email,billing_core,pro,medium,resolved,29.95,False,False,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0000523,CLT-000739,2024-01-04T07:26:40,email,billing_core,pro,medium,resolved,12.92,False,False,"La facture n'est pas encore générée, c'est bloqué ?",INVOICE_GENERATION_DELAY
TCK-0015713,CLT-001705,2024-01-04T07:35:18,email,billing_core,starter,low,resolved,6.44,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0011080,CLT-002461,2024-01-04T07:35:50,web,billing_core,pro,medium,resolved,39.31,False,False,"La facture de mars manque, je ne peux pas la télécharger.",MISSING_INVOICE
TCK-0015448,CLT-000134,2024-01-04T08:09:13,chat,billing_core,enterprise,low,resolved,2.22,False,False,La prootion/remise ne s'applique pas comme avant.,DISCOUNT_RULES_ISSUE
TCK-0003019,CLT-000650,2024-01-04T09:47:33,web,reporting,starter,high,resolved,31.92,False,False,L'export CSV contient des valeurs étranges.,CSV_EXPORT_ISSUE
TCK-0016694,CLT-001238,2024-01-04T10:05:58,web,billing_core,pro,medium,resolved,15.4,False,False,Je ne reçois plus les notifications par email.,NOTIFICATIONS_NOT_SENT
TCK-0002627,CLT-001635,2024-01-04T10:06:23,web,billing_core,starter,high,resolved,104.89,False,False,"Performances dégradées, impossible de travailler normalement.",APP_SLOWNESS
TCK-0015996,CLT-001611,2024-01-04T10:14:20,chat,billing_core,starter,low,resolved,7.59,False,False,"Il manque une facture, pouvez-vous la régénérer ?.",MISSING_INVOICE
TCK-0014078,CLT-000956,2024-01-04T10:23:28,chat,billing_core,pro,medium,resolved,23.81,False,False,"La même facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0018761,CLT-000564,2024-01-04T11:26:21,email,subscriptions,starter,high,resolved,47.13,False,False,"On atteint une limite, je ne comprends pas laquelle.",PLAN_LIMIT_CONFUSION
TCK-0011290,CLT-002069,2024-01-04T11:27:31,email,reporting,pro,low,resolved,15.9,True,False,Impossible d'ouvrir le CSV exporté.,CSV_EXPORT_ISSUE
TCK-0005201,CLT-002341,2024-01-04T12:18:26,email,reporting,pro,low,resolved,8.14,False,False,Le rapport affiche des données incohérentes.,REPORT_DATA_INCORRECT
TCK-0005608,CLT-001659,2024-01-04T12:20:14,chat,integrations,starter,medium,resolved,23.83,False,False,La synchro avec Salesforce semble cassée.,INTEGRATION_SYNC_BROKEN
TCK-0006277,CLT-001674,2024-01-04T12:22:01,email,billing_core,starter,low,resolved,9.46,False,False,Je ne trouve pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0007233,CLT-001652,2024-01-04T12:32:11,email,billing_core,starter,medium,open,20.35,False,False,"La même facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0003679,CLT-002474,2024-01-04T12:58:44,email,billing_core,pro,medium,resolved,32.66,False,False,"La même facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0000340,CLT-001136,2024-01-04T13:16:24,email,billing_core,pro,high,resolved,30.18,False,False,Je ne trouve pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0000963,CLT-000097,2024-01-04T13:18:02,chat,subscriptions,pro,medium,resolved,19.86,False,False,"On atteint une limite, je ne comprends pas laquelle.",PLAN_LIMIT_CONFUSION
TCK-0004153,CLT-001518,2024-01-04T13:24:55,email,tax_vat,starter,high,resolved,66.82,False,False,"Le total TTC est bizarre, on dirait un souci de taxes.",VAT_CALCULATION_BUG
TCK-0003080,CLT-001757,2024-01-04T14:02:43,chat,billing_core,starter,medium,open,15.9,False,False,La réduction négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0002410,CLT-001328,2024-01-04T15:04:49,email,integrations,starter,low,resolved,5.41,False,False,"Notre appel API retourne une erreur, ça marchait avant.",API_ERROR
TCK-0012623,CLT-000013,2024-01-04T15:11:48,email,billing_core,starter,medium,resolved,12.59,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier ?",BILLING_AMOUNT_INCORRECT
TCK-0008394,CLT-001981,2024-01-04T15:25:50,chat,billing_core,starter,medium,open,15.14,False,False,La réduction négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0005909,CLT-001438,2024-01-04T15:34:45,chat,billing_core,enterprise,high,resolved,92.25,False,True,Je ne trouve pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0008734,CLT-001353,2024-01-04T15:52:36,email,billing_core,starter,medium,resolved,7.03,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0011214,CLT-000771,2024-01-04T16:23:10,email,billing_core,starter,low,resolved,8.01,False,False,"Il manque une facture, pouvez-vous la régénérer ?",MISSING_INVOICE
TCK-0012718,CLT-001887,2024-01-04T18:39:44,email,subscriptions,enterprise,medium,resolved,8.73,False,False,Où se trouve l'option pour faire mettre en place une remise ?,FEATURE_MISUNDERSTANDING
TCK-0000631,CLT-000504,2024-01-04T19:24:55,web,reporting,starter,high,resolved,27.46,False,False,Les chiffres du reporting ne sont pas bons.,REPORT_DATA_INCORRECT
TCK-0004807,CLT-002185,2024-01-04T19:29:13,email,billing_core,starter,high,resolved,35.94,False,False,Les pages mettent longtemps à charger.,APP_SLOWNESS
TCK-0002879,CLT-000447,2024-01-04T20:17:09,email,subscriptions,enterprise,medium,resolved,20.83,False,True,Je ne comprends pas comment activer cette fonctionnalité.,FEATURE_MISUNDERSTANDING
TCK-0011344,CLT-000027,2024-01-04T20:32:45,chat,billing_core,starter,medium,resolved,29.24,False,False,"Erreur lors de la clôture mensuelle, on est bloqués.",MONTH_END_CLOSING_ISSUE
TCK-0014149,CLT-001738,2024-01-04T21:56:03,email,subscriptions,starter,low,resolved,8.61,True,False,"Je suis perdu sur le paramétrage, pouvez-vous m'aider ?",FEATURE_MISUNDERSTANDING
TCK-0010062,CLT-001848,2024-01-05T00:31:37,web,billing_core,starter,low,resolved,10.82,False,False,"Erreur lors de la clôture mensuelle, on est bloqués.",MONTH_END_CLOSING_ISSUE
TCK-0012334,CLT-000713,2024-01-05T00:59:28,email,billing_core,starter,medium,resolved,25.17,False,False,"La facture de mars manque, je ne peux pas la télécharger.",MISSING_INVOICE
TCK-0011742,CLT-000802,2024-01-05T01:01:45,chat,tax_vat,pro,low,resolved,9.05,False,True,"Le total TTC est bizarre, on dirait un souci de taxes.",VAT_CALCULATION_BUG
TCK-0014553,CLT-001773,2024-01-05T01:03:06,chat,billing_core,starter,medium,resolved,41.06,False,False,Une facture a été générée en double pour le même client.,DUPLICATE_INVOICE
TCK-0005147,CLT-000718,2024-01-05T01:12:52,web,reporting,pro,high,resolved,37.59,False,False,Impossible d'ouvrir le CSV exporté.,CSV_EXPORT_ISSUE
TCK-0013113,CLT-000067,2024-01-05T01:29:27,email,subscriptions,starter,low,resolved,9.28,False,False,"Après la mise en route, on a des erreurs de configuration.",ONBOARDING_SETUP_ERROR
TCK-0008217,CLT-001921,2024-01-05T01:35:42,web,tax_vat,starter,low,resolved,20.18,False,False,"Le montant TTC ne colle pas, la TVA semble mal appliquée.",VAT_CALCULATION_BUG
TCK-0001408,CLT-000399,2024-01-05T01:59:26,email,subscriptions,starter,high,resolved,84.74,False,False,Le changement de plan n'est pas pris en compte.,SUBSCRIPTION_CONFIG_ERROR
TCK-0017230,CLT-000188,2024-01-05T02:08:29,chat,billing_core,pro,low,resolved,16.75,False,False,"Erreur lors de la clôture mensuelle, on est bloqués.",MONTH_END_CLOSING_ISSUE
TCK-0012412,CLT-000270,2024-01-05T02:46:15,chat,auth_access,pro,low,resolved,2.93,False,False,"Le reset mot de passe ne fonctionne pas, je ne reçois rien.",PASSWORD_RESET_ISSUE
TCK-0002263,CLT-001578,2024-01-05T03:24:29,email,tax_vat,starter,medium,resolved,53.42,False,False,La TVA sur la facture ne correspond pas au taux paramétré.,VAT_CALCULATION_BUG
TCK-0013591,CLT-002204,2024-01-05T04:22:49,chat,billing_core,starter,medium,open,11.36,False,False,"J'ai deux factures pour la même période, c'est normal ?",DUPLICATE_INVOICE
TCK-0004303,CLT-000324,2024-01-05T04:47:13,web,tax_vat,starter,medium,resolved,17.7,False,False,"Le montant TTC ne colle pas, la TVA semble mal appliquée.",VAT_CALCULATION_BUG
TCK-0007333,CLT-001626,2024-01-05T05:01:57,email,billing_core,starter,low,resolved,19.62,False,False,Je ne trouve pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0009844,CLT-001080,2024-01-05T05:06:47,web,reporting,starter,high,open,21.4,False,False,Impossible d'ouvrir le CSV exporté.,CSV_EXPORT_ISSUE
TCK-0015486,CLT-001093,2024-01-05T05:20:18,chat,billing_core,enterprise,medium,resolved,15.66,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier.",BILLING_AMOUNT_INCORRECT
TCK-0006146,CLT-001163,2024-01-05T05:36:39,email,billing_core,starter,medium,resolved,16.12,False,False,Le tootal facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0019472,CLT-001305,2024-01-05T05:49:00,email,billing_core,starter,low,resolved,5.6,False,False,Je ne trouve pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0001727,CLT-001818,2024-01-05T05:55:25,email,billing_core,starter,low,resolved,4.59,False,False,La promotion/remise ne s'applique pas comme avant.,DISCOUNT_RULES_ISSUE
TCK-0004178,CLT-000586,2024-01-05T06:59:10,chat,billing_core,enterprise,low,resolved,9.09,False,False,"Performances dégradées, impossible de travailler normalement.",APP_SLOWNESS
TCK-0019878,CLT-000053,2024-01-05T07:37:38,web,billing_core,starter,low,resolved,11.72,False,False,"Grosse instabilité, ça coupe puis ça revient.",INFRA_INCIDENT
TCK-0000807,CLT-000057,2024-01-05T09:04:29,email,billing_core,pro,high,resolved,44.7,False,False,Je ne trove pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0005665,CLT-000314,2024-01-05T09:23:08,chat,billing_core,starter,high,resolved,31.35,False,False,Le montant de la facture ne correspond pas à ce qui était.,BILLING_AMOUNT_INCORRECT
TCK-0019466,CLT-002412,2024-01-05T09:30:26,email,tax_vat,starter,medium,resolved,71.57,False,False,"Le total TTC est bizarre, on dirait un souci de taxes.",VAT_CALCULATION_BUG
TCK-0006697,CLT-001918,2024-01-05T09:57:04,chat,billing_core,pro,low,open,9.88,False,False,La réduction négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0014312,CLT-000035,2024-01-05T10:24:45,chat,billing_core,pro,medium,resolved,13.19,True,False,La réduction négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0017423,CLT-002039,2024-01-05T10:48:37,email,billing_core,starter,medium,resolved,22.7,False,False,"Grosse instabilité, ça coupe puis ça revient.",INFRA_INCIDENT
TCK-0018776,CLT-001161,2024-01-05T12:02:15,chat,billing_core,enterprise,low,resolved,12.22,False,False,"Errreur lors de la clôture mensuelle, on est bloqués.",MONTH_END_CLOSING_ISSUE
TCK-0011007,CLT-001251,2024-01-05T12:18:06,email,subscriptions,pro,high,resolved,31.68,False,False,"L'abonnement semble mal paramétré, ça facture mal.",SUBSCRIPTION_CONFIG_ERROR
TCK-0011965,CLT-001227,2024-01-05T12:34:44,email,billing_core,starter,medium,resolved,15.49,False,False,"Impossible d'accéder à l'application, c'est en panne ?",INFRA_INCIDENT
TCK-0009959,CLT-000358,2024-01-05T12:42:53,chat,auth_access,starter,medium,resolved,24.92,False,False,"Impossible d'attribuer le bon rôle, ça ne s'applique pas.",PERMISSIONS_ROLE_ISSUE
TCK-0006881,CLT-002488,2024-01-05T12:43:54,chat,billing_core,pro,low,resolved,8.56,False,False,C'est lent et ça timeout parfois.,APP_SLOWNESS
TCK-0000066,CLT-001525,2024-01-05T14:10:35,email,billing_core,starter,low,resolved,11.82,False,False,La réduction négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0015309,CLT-001574,2024-01-05T14:10:42,chat,billing_core,starter,medium,resolved,3.83,False,False,"Il manque une facture, pouvez-vous la régénérer ?.",MISSING_INVOICE
TCK-0002676,CLT-002199,2024-01-05T14:51:31,chat,reporting,pro,medium,resolved,6.75,False,False,Des colonnes manquent dans l'export CSV.,CSV_EXPORT_ISSUE
TCK-0014656,CLT-002030,2024-01-05T16:03:58,web,auth_access,pro,low,resolved,17.25,False,False,"Un utilisateur ne voit pas les factures, problème de permissions.",PERMISSIONS_ROLE_ISSUE
TCK-0009956,CLT-000457,2024-01-05T17:09:39,web,billing_core,starter,medium,resolved,25.51,False,True,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0007162,CLT-002195,2024-01-05T17:11:35,email,billing_core,starter,medium,resolved,17.49,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0019741,CLT-002198,2024-01-05T17:18:27,email,billing_core,starter,medium,resolved,16.55,False,False,"Les alertes ne partent plus, rien dans la boîte mail.",NOTIFICATIONS_NOT_SENT
TCK-0007645,CLT-000399,2024-01-05T18:30:35,email,billing_core,starter,low,resolved,9.63,False,False,"On attend la facture depuis ce matin, toujours rien.",INVOICE_GENERATION_DELAY
